"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",24.38713,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",24.93303,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",24.14848,
"GEO","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",23.76931,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",70.36628,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",67.56842,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",62.89199,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",62.12298,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",62.92419,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",62.21088,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",56.38968,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",54.19334,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",53.69017,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",54.02065,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",50.046,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",50.3003,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",46.02177,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",47.54044,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",47.72877,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",43.42008,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",44.36834,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",48.04072,
"GHA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",44.59076,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",59.48312,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",59.01151,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",62.33904,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",63.39006,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",64.17341,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",62.87064,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",62.90076,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",62.52799,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",65.45663,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",64.09605,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",67.48187,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",67.25085,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",67.97687,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",67.31514,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",66.74265,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",63.0414,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",63.3545,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",65.36333,
"GTM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",63.41933,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",81.19882,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",83.90536,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",81.6983,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",82.56558,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",83.50063,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",83.34853,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",83.44644,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",83.78535,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",84.0262,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",83.34701,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",81.87778,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",80.80682,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",81.20447,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",78.63369,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",78.09341,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",78.79363,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",77.1789,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",76.76199,
"HTI","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",75.35885,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",51.11629,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",46.55545,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",45.94515,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",45.01765,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",43.01102,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",47.72612,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",46.76859,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",46.8168,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",46.185,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",48.85628,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",49.98944,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",48.2278,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",49.09056,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",47.50332,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",47.04342,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",48.24181,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",50.93027,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",47.20252,
"HND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",48.92654,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",35.25171,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",35.31118,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",34.77903,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",34.79001,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",33.77084,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",32.87091,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",30.98456,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",30.53626,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",29.89807,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",28.40618,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",28.22315,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",28.38397,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",26.70285,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",26.135,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",24.31619,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",23.44164,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",24.10504,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",23.25117,
"IND","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",22.59242,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",38.04969,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",38.49594,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",37.35469,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",37.41184,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",35.4925,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",34.81504,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",34.5882,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",35.23186,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",35.8684,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",33.52074,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",31.55006,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",29.80988,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",29.02324,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",29.48715,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",28.27964,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",27.26213,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",27.26517,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",26.69509,
"IDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",25.69829,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",0.3829082,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",0.4360563,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",0.5838168,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",0.7394894,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",0.6510743,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",1.143747,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",1.197389,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",1.136286,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",0.5213627,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",0.6178309,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",0.7121148,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",0.7501656,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",0.7351758,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",0.8102076,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",0.7318375,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",0.7311685,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",0.7924749,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",0.7038327,
"IRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",0.7199443,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",0.3196734,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",0.2928308,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",0.2789653,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",0.2799353,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",0.2950079,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",2.084673,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",2.245479,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",2.053308,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",1.208795,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",0.9695631,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",1.220109,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",0.8012705,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",0.8981779,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",0.92555,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",0.6050981,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",0.5735486,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",0.6471325,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",0.4113243,
"IRQ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",0.3230717,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",3.323644,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",3.322363,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",3.546552,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",3.563102,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",3.84035,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",4.011275,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",3.688041,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",3.679508,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",4.754829,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",5,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",5.016593,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",4.992874,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",1.609675,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",1.93275,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",2.337325,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",2.345396,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",2.54562,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",2.655563,
"ISR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",2.479043,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",7.449857,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",6.486942,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",6.866197,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",6.662918,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",6.403803,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",5.68409,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",5.590531,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",5.831049,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",6.764339,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",7.71019,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",8.433735,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",9.411765,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",10.87916,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",10.60664,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",11.13716,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",10.80765,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",9.235559,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",10.07333,
"JAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",9.116708,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",1.479655,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",1.536226,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",1.462451,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",1.430505,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",1.23834,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",1.153213,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",1.531952,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",1.553614,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",1.725601,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",1.756268,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",1.914414,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",2.009339,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",1.936059,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",2.018372,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",2.00489,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",2.086957,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",3.557757,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",3.963772,
"JOR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",5.501263,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",2.020683,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",2.067168,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",1.980472,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",1.781654,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",1.405705,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",1.350183,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",1.135164,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",1.101512,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",1.017633,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",1.036547,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",1.070493,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",0.977464,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",0.9692178,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",0.8962287,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",1.150093,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",1.639582,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",1.781782,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",1.69755,
"KAZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",1.375432,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",81.63965,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",83.50218,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",84.24918,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",86.95446,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",85.9232,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",84.91704,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",83.60724,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",83.97649,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",83.54388,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",81.4179,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",80.96108,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",81.4662,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",83.17376,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",81.62699,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",82.59435,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",81.14742,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",79.60455,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",80.13577,
"KEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",80.98782,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",0,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",0.003728283,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",0.003030119,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",0.01383355,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",0.01740695,
"KWT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",0.020584,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",47.69297,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",47.00696,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",36.49876,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",40.30256,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",44.13847,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",42.85159,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",42.47927,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",37.20379,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",27.66698,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",30.58252,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",34.83472,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",36.85801,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",29.58394,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",28.97844,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",28.07833,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",24.06431,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",25.63504,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",31.80754,
"KGZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",27.06321,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",31.08038,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",31.66342,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",31.05056,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",30.45087,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",32.7326,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",32.58998,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",30.51173,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",29.33695,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",30.01962,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",35.58129,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",31.81012,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",33.30984,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",37.37831,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",37.11982,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",37.15734,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",36.05442,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",38.14893,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",43.95454,
"LVA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",40.4361,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",3.53443,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",3.349101,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",4.073087,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",5.179965,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",4.902885,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",5.194549,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",5.017007,
"LBN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",5.638722,
